Letterboxd list export v7
Date,Name,Tags,URL,Description
2025-09-08,The 11th Annual Letterboxd Season Challenge: 2025-26,"letterboxd season challenge, lsc11, 2025, 2026",https://boxd.it/OyoqQ,"Welcome to the 11th edition of the <i>Letterboxd Season Challenge<i>, hosted by <a href=""https://boxd.it/96FD"">Wade McCormick</a> and featuring his <a href=""https://boxd.it/KkajW"">original list</a>, where we celebrate 33 exciting new themes ranging across the history of cinema.

Started: 9/7/25
Watched: 11/33
Completed: 33%
<a href=""https://boxd.it/OITmA"">Ranking</a> 📊

The <i>Letterboxd Season Challenge<i> is a yearly challenge running 33 weeks from September to May (with a 2 week winter break -summer break here in Argentina-). This season will run from September 1st, 2025 through May 3rd, 2026. Each week has a theme, which can be found in the notes of this list, and the goal is to watch and review at least one new-to-you film every week that fits the theme. Once you watch a movie for the <i>Letterboxd Season Challenge<i>, make sure you tag your log with <i>letterboxd season challenge<i> and/or <i>lsc11<i> along with the weekly tag (e.g. <i>lsc11 week1<i>, <i>lsc11 week2<i> etc.) so that it is easy for us all to find and read each other's reviews.

Although the challenge is organized by week, you are not bound by the weekly schedule and can watch films in any order and as quickly as you want. For many of the themes we've included lists of appropriate films, but you are always welcome to find films on your own as long as they fit the theme. If you've seen everything that fits a given theme or are just having trouble finding one you haven't seen, please comment on the <a href=""https://boxd.it/KkajW"">original list</a> and the hosts will help you out with alternatives. You are also not bound by your original selections. If you happen to watch a different movie that fits a weekly theme, go ahead and log it. If a movie you really wanted to see becomes available, make the swap. Or if you're indecisive or just love a theme, watch multiple films for that week. The important thing is to expand your film knowledge and have fun along the way.

The fun starts before the challenge even begins by making your lists! You may create your own or clone this list, but keep in mind that cloning this list won't copy the notes. <a href=""https://docs.google.com/document/d/1EufspiwrAfH19TJ2LBI1ugZkTNI7i85OFyFxiBY2Vwc/edit?usp=sharing"">Here is a document with all the formatting in easily copy-and-pastable form so you can add the notes to your own list.</a>

And the discussion continues on the <a href=""https://discord.gg/SEnxmEY5Bu"">Discord</a>, where you can ask questions, get and give recommendations, and talk about anything else film or challenge related.

Now, the most important… 

<b>Categories and my picks:<b>

1. These Go to 11 Week - Moulin Rouge!
2. Lesser-Known Labels: Indicator Week - Irreversible
3. Erotic 80s Week - Flashdance
4. Young Guns Week - Close Your Eyes
5. This Is a Disaster Week - <a href=""https://boxd.it/bgqFBL""><i>Rollercoaster<i></a>
6. The First Talkies Week - <a href=""https://boxd.it/bkK23L""><i>The Wild Party<i></a>
7. Multiple Roles Week - <a href=""https://boxd.it/bnuL3r""><i>Nocturnal Animals<i></a>
8. Bleeding Skull Week - <a href=""https://boxd.it/btmKln""><i>Psychos in Love<i></a>
9. A24 Horror Week - <a href=""https://boxd.it/bx4LEF""><i>Midsommar<i></a>
10. Fringe Cinema Week - <a href=""https://boxd.it/b2ZAAn""><i>Fireworks<i></a>
11. You Don't Know Jack (Cardiff) Week - The Red Shoes
12. Direct Cinema Week - Dont Look Back
13. Family Business Week - Cherry
14. We Love Docs Week - Minding the Gap
15. Underseen Excellence Week - Jacquot de Nantes
16. Beach Week - Beach Party
17. Great Literature Week - <a href=""https://boxd.it/bGhcKv""><i>Frankenstein<i></a>
18. Demi, Demme, Demy Week - <a href=""https://boxd.it/b5Eidl""><i>Indecent Proposal<i></a>
19. Social Conscience Week - Freda
20. The Sundance Kids Week - Smooth Talk
21. Regeneration: Black Cinema From 1898-1971 Week - In the Heat of the Night
22. Lessons in Chemistry Week - A Beautiful Mind
23. Bill Hader's Essential Comedies Week - Sixteen Candles
24. It's a Woman's World Week - <a href=""https://boxd.it/b2xi9n""><i>Thelma & Louise<i></a>
25. Won Once: Best International Feature Week - <a href=""https://boxd.it/bFwy4d""><i>기생충<i> | <i>Parasite<i></a>
26. Hungary for Cinema Week - Lovefilm
27. Lucha Libre Week - La furia del ring
28. Uncharted Lands Week - Compartment No. 6
29. Classic Performers: Mary Pickford Week - <a href=""https://boxd.it/b4phwR""><i>The Unchanging Sea<i></a>
30. Everything Is Connected Week - Magnolia
31. The Roger Corman Film School Week - Boxcar Bertha
32. Nature Week - Picnic at Hanging Rock
33. Contemporary Performers: Willem Dafoe Week - The Phoenician Scheme"

Position,Name,Year,URL,Description
1,Moulin Rouge!,2001,https://boxd.it/29wI,"<b>&ensp;Week 1: September 1st-7th
&ensp;These Go to 11 Week</b>

It's the Letterboxd Season Challenge's eleventh year, and it's become an informal tradition to kick things off with a theme tied, however vaguely, to the challenge's age. For this year, an exchange between Nigel Tufnel and Marty DeBergi from <i>This Is Spinal Tap</i> seems apt:

<blockquote>
<b>Nigel Tufnel:</b> The numbers all go to eleven. Look, right across the board, eleven, eleven, eleven, and...

<b>Marty DiBergi:</b> Oh, I see. And most amps go up to ten?

<b>Nigel:</b> Exactly.

--------

<b>Marty:</b> Put it up to eleven.

<b>Nigel:</b> Eleven. Exactly. One louder.

<b>Marty:</b> Why don't you just make ten louder and make ten be the top number and make that a little louder?

<b>Nigel:</b> [pause] These go to eleven.
</blockquote>

Most filmmakers are amps that only go up to ten. Granted, Hitchcock, Kurosawa, and Kubrick may be legends, and they may have turned things up to ten more often than others, but none of them ever had the balls to reach over and turn things up to eleven. That's why, this week, we'll seek out the filmmakers who did.

Your challenge this week is to embrace the spirit of Nigel Tufnel. So, throw on a sleeveless shirt, apply some eyeliner, grab your axe, and go one louder by watching a film from Dozzyrok's <a href=""https://boxd.it/Ri6y"">Maximalist Cinema</a> list.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc11-week1/""><b>lsc11 week1</b></a>"
2,Irreversible,2002,https://boxd.it/29as,"<b>&ensp;Week 2: September 8th-14th
&ensp;Lesser-Known Labels: Indicator Week</b>

I own a bunch of Criterions, but there are a lot of other labels out there that are worth exploring. Powerhouse Films is a British company that releases Blu-Rays through the Indicator Series, featuring films from a range of eras and genres. Whether it's overlooked classic Hollywood or Jean Rollin Euro-horror, there's a wide range to choose from. I personally don't own any of these yet, but maybe I'll change that as a bonus challenge for this week.

This week's challenge is to watch a film released by <a href=""https://boxd.it/2iPhM"">Indicator</a>.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc11-week2/""><b>lsc11 week2</b></a>"
3,Flashdance,1983,https://boxd.it/2abG,"<b>&ensp;Week 3: September 15th-21st
&ensp;Erotic 80s Week</b>

Although it could be argued that there is a small resurgence of sexual themes being explored in movies being made today there was a time “beginning in the 1970s and ending around the end of the millennium, when Hollywood movies explored the sexual lives, mores and fantasies of adults with degrees of candor, realism and imagination not seen before or since.” Karina Longworth, film historian and creator and host of the <i>You Must Remember This</i> podcast has explored two-decades worth of erotic movies in two separate seasons of her podcast; both seasons are fascinating and recommended. The 80s, in particular, saw many notable filmmakers delve into erotic themes where some like Paul Schrader, Brian De Palma, and Adrian Lyne thrived.

This week let’s dive into this unique part of Hollywood’s history unashamedly and watch a movie that was featured on the <i>You Must Remember This</i> season Erotic 80s with <a href=""https://boxd.it/hdGFK"">this list from Gentry here</a>.      

Weekly tag: <a href=""https://letterboxd.com/tag/lsc11-week3/""><b>lsc11 week3</b></a>"
4,Close Your Eyes,2023,https://boxd.it/BGhm,"<b>&ensp;Week 4: September 22nd-28th
&ensp;Young Guns Week</b>

<blockquote>
If you follow your passion, you'll never work a day in your life.
</blockquote>

Tony Bennett

One would have to assume the directors eligible for this week's theme truly did find their passion. After all, most octogenarians have long ago called it quits on the daily grind. But this special group kept going, seeing fit, for whatever reason, to keep crafting films well after most of their peers had folded their canvas chairs and put away their bullhorns. From narrative masters to documentarian stalwarts to avant-garde trailblazers, these folks are blessed with a lasting youthfulness that keeps them behind the camera until the moment the movie gods finally call them home.

This week's challenge is to watch a film from slinkyman's <a href=""https://boxd.it/ua17o"">Films Made By 80+ Year Old Directors</a>. 

Weekly tag: <a href=""https://letterboxd.com/tag/lsc11-week4/""><b>lsc11 week4</b></a>"
5,Rollercoaster,1977,https://boxd.it/1VGa,"<b>&ensp;Week 5: September 29th-Oct. 5th
&ensp;This Is a Disaster Week</b>

While the 70s are remembered for timeless blockbusters like Jaws and Star Wars, it was also the peak for disaster films. There have always been films about natural disasters, accidents, and other catastrophes, but it was the 1970 release of Airport that really ignited the genre. There's some emergency and an all-star cast of characters has to try to survive it, whether it's a bomb, a storm, a fire, or a sinking ship. These became huge hits and award winners throughout the decade. The decade is perfectly bookended by Airport and the great 1980 spoof Airplane! Can we make it out of this week alive?

This week's challenge is to watch a disaster film from the 1970s. <a href=""https://boxd.it/lU2A"">This list</a> is a good place to start looking.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc11-week5/""><b>lsc11 week5</b></a>"
6,The Wild Party,1929,https://boxd.it/2Nr4,"<b>&ensp;Week 6: Oct. 6th-12th
&ensp;The First Talkies Week</b>

One of many fascinating parts of movie history is when sound was first introduced to movies. If you’ve seen movies such as <i>Singin’ in the Rain</i> or <i>Babylon</i> then you probably have some idea of how much of a monumental shift this was for the industry that forever changed the way movies are made and experienced. The main hurdle technologically was finding a way to reliably synchronize the sound with the image, which led to two technologies: sound-on-disc was sound recorded on a phonograph disc that was mechanically interlocked with modified projectors, whereas sound-on-film recorded sound on the sides of a film strip. Some early films like <i>Sunrise: A Song of two Humans</i> used the new technologies to add a score and sound effects like crowd sounds, but <i>The Jazz Singer<i> in 1927 was the first to add scenes of talking and singing recorded live on stage and became Warner Bros. biggest hit to date. Other studios were slow to adapt, with some studio heads believing sound would be a passing gimmicky fad, but Warner Bros. huge successes with subsequent films led all the other major studios to produce films with prerecorded dialogue before the end of the decade. 

This week’s task is to watch one of the first talkies ever created, specifically one that features synchronized sound, recorded dialogue, and made before 1930. <a href=""https://boxd.it/hXv9A"">Here is a helpful list from Zach</a>.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc11-week6/""><b>lsc11 week6</b></a>"
7,Nocturnal Animals,2016,https://boxd.it/bkFu,"<b>&ensp;Week 7: Oct. 13th-19th
&ensp;Multiple Roles Week</b>

There is something fun about seeing an actor play multiple roles in a single film. If nothing else, it provides an opportunity for our favorite actors to get more screen time. Sometimes it is utilized for comedic effect such as Mike Myers in the <i>Austin Powers</i> trilogy, the Monty Python troupe in all their films, or Eddie Murphy in several movies including seven characters in <i>The Nutty Professor</i>. Peter Sellers’ three roles of different nationalities even garnered him an Oscar nomination in <i>Dr. Strangelove<i>. Other times multiple roles are used for thematic effect such as the use of doppelgängers in <i>Us</i> or the several actors who played six different characters in the six different timelines depicted in <i>Cloud Atlas</i>. Of course there are so many actors who depict multiple family members like Michael J. Fox playing his own ancestors and descendants in the <i>Back to the Future</i> trilogy or Venessa Hudgens portraying three cousins in <i>The Princess Switch</i> trilogy, but far and away many films use the same actor to play identical twins such as Lindsay Lohan in <i>The Parent Trap</i>, Jeremy Irons in <i>Dead Ringers</i> or the one other Oscar-nominated actor for multiple roles: Nicolas Cage in <i>Adaptation</i>.

So whether you find a movie with obvious multiple roles like Michael B. Jordan in <i>Sinners</i> or a hidden one like Tilda Swinton in <i>Suspiria</i>, this week watch a movie featuring an actor playing multiple roles. <a href=""https://boxd.it/ngbC6"">Here is a list from Antoine Cournoyer to help</a>.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc11-week7/""><b>lsc11 week7</b></a>"
8,Psychos in Love,1987,https://boxd.it/HCG,"<b>&ensp;Week 8: Oct. 20th-26th
&ensp;Bleeding Skull Week</b>

From <a href=""http://bleedingskull.com/bleeding-skull-a-1980s-trash-horror-odyssey-is-out/"">bleedingskull.com</a>:

<blockquote>
<i>Bleeding Skull! A 1980s Trash-Horror Odyssey</i> is a celebration of the most obscure, bizarre, and brain-busting movies ever made — the definitive resource on 1980s trash-horror cinema. [It] features... 300 movies that have escaped the radar of people with taste and the tolerance of critics. This book gets deep into gutter-level, no-budget horror, from shot-on-VHS revelations to forgotten theatrical casualties. <i>Bleeding Skull!</i> is an edifying, laugh-out-loud guide through the dusty inventory of the greatest video store that never existed.
</blockquote>

It's almost Halloween! In the spirit of the spooky season, let's virtually rummage through that mythical video store's grimy selection and pluck out an 80s trash-horror movie to watch from Bleeding Skull's <a href=""https://boxd.it/LIVg"">BLEEDING SKULL! A 1980s TRASH-HORROR ODYSSEY</a> list.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc11-week8/""><b>lsc11 week8</b></a>"
9,Midsommar,2019,https://boxd.it/jhxe,"<b>&ensp;Week 9: Oct. 27th-Nov. 2nd
&ensp;A24 Horror Week</b>

You've got to ask yourself one question: Wouldst thou like to live deliciously? A24, despite being a distributor, has come to be seen as a genre unto itself, particularly with their horror films. The term ""elevated horror"" pre-dates the company, but they've helped to popularize it with films like Under the Skin, The Witch, Hereditary, and Talk to Me. There's plenty of debate about whether the term or the films are pretentious, as horror films have always been capable of style and depth. Regardless of how you feel about them, there's typically at least an interesting hook, so this Halloween, brace yourself, grab the hand 🫱, and see where it takes you.

This week's challenge is to watch a horror film <a href=""https://letterboxd.com/a24/list/every-a24-movie-ever/genre/horror/"">released by A24</a>.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc11-week9/""><b>lsc11 week9</b></a>"
10,Fireworks,1947,https://boxd.it/SjA,"<b>&ensp;Week 10: Nov. 3rd-9th
&ensp;Fringe Cinema Week</b>

Movements demarcate cinema's history. A few of these are well-known, even to those who wouldn't consider themselves cinephiles; the terms French New Wave and New Hollywood are likely familiar to many. Most movements, however, are invisible to the casual moviegoer. To help expand our knowledge (and firmly brand us as cineasts), the past ten LSCs have dedicated a week or three to 30+ movements, from French Impressionism to Japanese New Wave to Greek Weird Wave. For this, our eleventh year, in addition to a couple more film waves covered in later weeks, we're headed well off the beaten path to explore Fringe Cinema. Focusing on films made by those <em>way</em> outside the system, Fringe Cinema casts a wide net over sub-movements that include No Budget, SOV (shot on video), Experimental, and Underground Cinema. Labelling Fringe Cinema as a movement or wave may flout the traditional definition with its variety of styles and subjects and its century-long sweep. But that's kinda what Fringe Cinema is all about: a scrappy underdog indifferent to the conventions of standard movie-making and, therefore, an entity stoutly—and steadfastly—unto its own.

For this week's challenge, take a look through ElNapalmo's extensive <a href=""https://boxd.it/13mS6"">Fringe & Outsider Cinema</a> list. Whatever you choose to watch, we hope it'll be an eye-opening experience and expose you to the relatively hidden world of cinema made outside the usual channels.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc11-week10/""><b>lsc11 week10</b></a>"
