Letterboxd list export v7
Date,Name,Tags,URL,Description
2026-08-25,The 12th Annual Letterboxd Season Challenge: 2026-27,"letterboxd season challenge, lsc12, 2026, 2027",https://boxd.it/WPOuK,"Welcome to the 12th edition of the <i>Letterboxd Season Challenge<i>, hosted by <a href=""https://boxd.it/d58h"">@sethpaul</a> and featuring his <a href=""https://boxd.it/SV1Na"">original list</a>, where we celebrate 33 exciting new themes ranging across the history of cinema.

Started: 9/1/25
Watched: 0/33
Completed:
Finished:
<a href=""https://boxd.it/OITmA"">Ranking</a> 📊

The <i>Letterboxd Season Challenge<i> is a yearly challenge running 33 weeks from September to May (with a 2 week winter break -summer break here in Argentina-). This season will run from September 1st, 2026 through May 3rd, 2027. Each week has a theme, which can be found in the notes of this list, and the goal is to watch and review at least one new-to-you film every week that fits the theme. Once you watch a movie for the <i>Letterboxd Season Challenge<i>, make sure you tag your log with <a href=""https://letterboxd.com/tag/letterboxd-season-challenge/diary/""><i>letterboxd season challenge<i></a> and/or <a href=""https://letterboxd.com/tag/lsc12/diary/""><i>lsc12<i></a> along with the weekly tag (e.g. <i>lsc12 week1<i>, <i>lsc12 week2<i>, etc.) so that it is easy for us all to find and read each other's reviews.

Although the challenge is organized by week, you are not bound by the weekly schedule and can watch films in any order and as quickly as you want. For many of the themes we've included lists of appropriate films, but you are always welcome to find films on your own as long as they fit the theme. If you happen to watch a different movie that fits a weekly theme, go ahead and log it. If a movie you really wanted to see becomes available, make the swap. Or if you're indecisive or just love a theme, watch multiple films for that week. The important thing is to expand your film knowledge and have fun along the way.

The fun starts before the challenge even begins by making your lists! You may create your own or clone this list, but keep in mind that cloning this list won't copy the notes. <a href=""https://docs.google.com/spreadsheets/d/e/2PACX-1vQICfazunFEGVruF9eSNj1WWQfUWSha0afvlwmEFn0oJaRLWasAYZEvZkYS3QMJ9eSaiRRKiC8P3mM4/pubhtml?gid=2146569338&single=true"">Here is a document with all the formatting in easily copy-and-pastable form so you can add the notes to your own list.</a>

And the discussion continues on the <a href=""https://discord.com/invite/dg4QjgdEwE"">LSC12 Discord</a>, where you can ask questions, get and give recommendations, and talk about anything else film or challenge related.

Take a deep dive into LSC12 by visiting <a href=""https://datastudio.google.com/u/0/reporting/f223690b-0621-4598-b627-9aff7b0bd05a"">LSC12: The Metrics Reloaded</a> to see everything from LSC12's lowest-rated film to how much time the group has spent watching.

Now, the most important… 

<b>Categories and my picks:<b>

1. What Time Is It? - The 4:30 Movie
2. TIFF People's Choice - Brokeback Mountain
3. Ealing Comedies - Kind Hearts and Coronets
4. Nu-Metal - House of Wax
5. As NOT Seen on TV - Mulholland Dr.
6. The Big Question - Enter the Void
7. Sitges Film Festival - Holy Motors
8. British Horror - Eden Lake
9. Whodunit - The Invisible Guest
10. Neo-Expressionism - Ricochet
11. The Wilhelm Scream - The Doors
12. Nowhere to Go - Speed
13. Sex Work - Mysterious Skin
14. Based on a Poem - Onegin
15. Three Wise Men - One Missed Call
16. LB List Battles!: Mommy Issues vs. Daddy Complex - Adoration
17. We Come to This Place for Politics? - JFK
18. Sitting on the Shelf - Collateral
19. Hush Films - Elephant
20. Independent Spirit - sex, lies, and videotape
21. The Feminine Grotesque - Lady Vengeance
22. Grime Time - Suburbia
23. Titles by Saul Bass - Cape Fear
24. Rumberas - Victims of Sin
25. Genie in a Moosehead Lager Bottle - Polytechnique
26. Best of the Least Seen - Jacquot de Nantes
27. Contemporary Performers: Léa Seydoux - Grand Central
28. Cannes Grand Prix - Cinema Paradiso
29. The Art of Fight Choreography - Oldboy
30. El, Elle, L., L., or LL - A Rainy Day in New York
31. Coffee & Donuts - Training Day
32. Classic Performers: Errol Flynn - Gentleman Jim
33. The Long and Short of It - Backrooms
"

Position,Name,Year,URL,Description
1,The 4:30 Movie,2024,https://boxd.it/Hmxm,"<b>&ensp;Week 1: September 7-13
&ensp;What Time Is It?</b>

It's time to start the clock on the 12th Annual Letterboxd Season Challenge! Our watches don't have to be synchronized, as there are a lot of great options for this week. We initially wanted to make it so the title had to include 12, noon, or midnight, but decided to expand it to any film with a specific time in the title. Whether it's <i>9:06</i>, <i>High Noon</i>, or <i>11:11</i>, you can take on the extra challenge of watching the film at the time mentioned in the title.

For this week's challenge, watch a film with a specific time mentioned in the title. We've drawn up a list of options to help you <a href=""https://boxd.it/SVj5q"">save time here</a>.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc12-week1/""><b>lsc12 week1</b></a>"
2,Brokeback Mountain,2005,https://boxd.it/2b2q,"<b>&ensp;Week 2: September 14-20
&ensp;TIFF People's Choice</b>

Originally called the Toronto Festival of Festivals, the Toronto International Film Festival (TIFF) turns 50 years old this year. It's one of the most prestigious and largest film festivals open to the public. The public votes on the top prize, the People's Choice Award, which was first awarded to Claudia Weill's <i>Girlfriends</i> in 1978. Since then, the award has frequently gone to films that would later be nominated for, and sometimes win, the Oscar for Best Picture. From 2008-2023, every People's Choice Winner except one was nominated for Best Picture (the only exception was the non-English language film <i>Where Do We Go Now?</i>). <i>The Life of Chuck</i> in 2024 broke the streak and was not nominated, but maybe <i>Hamnet</i> in 2025 began a new streak. Chloé Zhao is the only director to win the award twice. In 2009, the festival introduced separate People's Choice awards for the Documentary and Midnight Madness categories, and while we'd prefer you go for the main competition, we will allow winners from those sections as well.

This week's challenge is to watch a film that won the <a href=""https://boxd.it/1fAdK"">People's Choice Award at TIFF</a>.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc12-week2/""><b>lsc12 week2</b></a>"
3,Kind Hearts and Coronets,1949,https://boxd.it/1SPe,"<b>&ensp;Week 3: September 21-27
&ensp;Ealing Comedies</b>

Ealing Studios, situated in England, is the oldest continuously-run film and television production company in the world, and they have become well-known for their comedies, but they barely produced comedies during their first few decades of existence, especially during World War II. A few years after the war, Ealing Studios focused on making comedies, and the films produced during these particular eleven years became known as Ealing Comedies. Several of the movies made during this time are considered some of the best British films of all time, and they garnered several BAFTA and Academy Award nominations and wins. These comedies captured a particular post-war spirit of the British people; many of these films feature individuals standing up to social institutions, conventional morality, and rigid notions of class with social commentary that is gentle but still chock full of ironic wit. These films made a star out of Alec Guinness, and a young Peter Sellers found much inspiration from Guinness’ particular brand of comedy featured in these movies.

This week, let’s all share a laugh by watching one of the classic Ealing Comedies, which can all be <a href=""https://boxd.it/fLy4Q"">found in this list</a> from MOGGLE89.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc12-week3/""><b>lsc12 week3</b></a>"
4,House of Wax,2005,https://boxd.it/1XaU,"<b>&ensp;Week 4: Sept 28-Oct 4
&ensp;Nu-Metal</b>

Korn, Limp Bizkit, Linkin Park. You didn't have to misspell words in your band name to pioneer or popularize nu-metal, but it seems like it helped. Combining heavy metal with hip-hop, grunge, and other genres, nu-metal began in the '90s, with origins tracing back to the '80s, and reached its height in the early 2000s. Filmmakers took notice as well, incorporating the new subgenre into their soundtracks, and the influence extended into many other stylistic choices. Much like the music, these nu-metal films tend to be divisive. Even if they aren't great, they do a great job of transporting you back to this time period.

This week's challenge is to watch a nu-metal film. <a href=""https://boxd.it/hcKAi"">This list</a> and <a href=""https://boxd.it/Sm52W"">this list</a> are good places to start looking, but this is more based on vibes than any objective classification, so if you find something else that fits, go for it.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc12-week4/""><b>lsc12 week4</b></a>"
5,Mulholland Dr.,1999,https://boxd.it/5Dxs,"<b>&ensp;Week 5: October 5-11
&ensp;As NOT Seen on TV</b>

Remember the old days when movie-watching happened in a theater, and TV shows aired once a week with commercials interspersed throughout their runtime? Back then, American television shows premiered in September and played through till spring, with a summer break. Sound familiar? LSC's unconventional 33-week challenge timeline was predicated on this model, and we've stuck to it, despite the advent of commercial-free streaming services, full-season drops, and anytime-of-the-year-premiere schedules.

This week, then, is a throwback of sorts, an homage to a time when television had a more predictable rhythm and format. But, to keep things interesting, we're going to throw a wrench in the works. This week's challenge is to watch a TV pilot for a show that never got picked up. Veteran LSCer MinaGrentham has assembled a gigantic collection of these liminal oddities for you to choose from in her <a href=""https://boxd.it/ktGf2"">Unsold TV Pilots</a> list. Hey, let's watch some TV!

Weekly tag: <a href=""https://letterboxd.com/tag/lsc12-week5/""><b>lsc12 week5</b></a>"
6,Enter the Void,2009,https://boxd.it/1dy2,"<b>&ensp;Week 6: October 12-18
&ensp;The Big Question</b>

From heaven to hell and anything in between, no matter what you believe, films have often explored the big question of what happens to us in the afterlife. These films raise fascinating existential questions and range from life-affirming to terrifying. The unknown allows for great creativity. No one can know for sure what the answer is, but while we're all here, we can certainly enjoy and ponder these films.

This week's challenge is to watch a film that depicts the afterlife in any form. 𝖘𝖊𝖙𝖍𝖊𝖓𝖘𝖙𝖊𝖎𝖓 has created a <a href=""https://boxd.it/SV7UQ"">list with many examples</a>.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc12-week6/""><b>lsc12 week6</b></a>"
7,Holy Motors,2012,https://boxd.it/3wai,"<b>&ensp;Week 7: October 19-25
&ensp;Sitges Film Festival</b>

Although genre films like horrors and fantasies sometimes receive recognition from the most prestigious film awards in the world, it is no secret that they are often overlooked despite their wide appeal, fervent fan bases, and the fact that they often feature powerful performances and innovations in filmmaking. Enter the Sitges Film Festival, which has taken place annually in Sitges, Spain, since 1968 and showcases horror, fantasy, science fiction, and cult films from around the world. Since 1971, they have granted awards called Gorillas to actors and filmmakers, twice giving a Gorilla to the best overall film during its early years, a practice they made regular in 1983. So if you loved <i>Holy Motors</i> or <i>When Evil Lurks</i>, or thought Mia Goth was snubbed for her performance in <i>Pearl</i>, look to the Sitges Film Festival for inspiration for what to watch next.

This week, let’s honor genre film by watching a movie that won the Gorilla for Best Feature-Length Film, which can all be found in <a href=""https://boxd.it/moUg2"">this helpful list</a> from Cortes Cortes.

Weekly tag: <a href=""https://letterboxd.com/tag/lsc12-week7/""><b>lsc12 week7</b></a>"
